date,app_type,classification,score_borda,relative_score
2018-11-01,Free,Subject Learning,73801,0.3059742951907131
2018-11-01,Free,Teaching and Learning,20805,0.08625621890547264
2018-11-01,Free,Unknown,49680,0.20597014925373133
2018-11-01,Paid,Cognitive Development,60,0.00025187436506670475
2018-11-01,Paid,Education Management,2137,0.008970925302459134
2018-11-01,Paid,Entertainment,10453,0.04388071230070441
2018-11-01,Paid,Hobby,9560,0.04013198216729495
2018-11-01,Paid,Licensing Exams,31990,0.13429101564139806
2018-11-01,Paid,Parents,447,0.0018764640197469502
2018-11-01,Paid,Preschool,9102,0.038209341180619104
2018-11-01,Paid,Professional,507,0.002128338384813655
2018-11-01,Paid,Subject Learning,44201,0.18555164683855693
2018-11-01,Paid,Teaching and Learning,847,0.0035556264535249816
2018-11-01,Paid,Translating,924,0.003878865222027253
2018-11-01,Paid,Unknown,127369,0.5346831000696852
2018-11-01,Paid,Well-being,617,0.0025901080541026137
2018-11-02,Free,Cognitive Development,6756,0.02800995024875622
2018-11-02,Free,Education Management,7591,0.03147180762852405
2018-11-02,Free,Licensing Exam,12564,0.05208955223880597
2018-11-02,Free,Non-Education,47487,0.19687810945273632
2018-11-02,Free,Parents,5563,0.02306384742951907
2018-11-02,Free,Preschool,14940,0.06194029850746269
2018-11-02,Free,Professional & Career,1587,0.006579601990049751
2018-11-02,Free,Subject Learning,74336,0.3081923714759536
2018-11-02,Free,Teaching and Learning,20751,0.08603233830845772
2018-11-02,Free,Unknown,49625,0.20574212271973466
2018-11-02,Paid,Cognitive Development,37,0.00015521436362110914
2018-11-02,Paid,Education Management,2054,0.008616494672371843
2018-11-02,Paid,Entertainment,10779,0.04521771960734961
2018-11-02,Paid,Hobby,9830,0.04123668092960819
2018-11-02,Paid,Licensing Exams,32617,0.13682775400620859
2018-11-02,Paid,Parents,436,0.0018290125010487458
2018-11-02,Paid,Preschool,8857,0.037154962664653075
2018-11-02,Paid,Professional,480,0.0020135917442738486
2018-11-02,Paid,Subject Learning,44304,0.1858545179964762
2018-11-02,Paid,Teaching and Learning,863,0.003620270156892357
2018-11-02,Paid,Translating,965,0.00404815840255055
2018-11-02,Paid,Unknown,126583,0.5310135078446179
2018-11-02,Paid,Well-being,575,0.0024121151103280477
2018-11-03,Free,Cognitive Development,6955,0.028834991708126038
2018-11-03,Free,Education Management,7123,0.02953150912106136
2018-11-03,Free,Licensing Exam,12161,0.05041873963515755
2018-11-03,Free,Non-Education,48563,0.2013391376451078
2018-11-03,Free,Parents,5205,0.02157960199004975
2018-11-03,Free,Preschool,15605,0.06469734660033168
2018-11-03,Free,Professional & Career,1790,0.007421227197346601
2018-11-03,Free,Subject Learning,72886,0.30218076285240464
2018-11-03,Free,Teaching and Learning,20412,0.0846268656716418
2018-11-03,Free,Unknown,50500,0.2093698175787728
2018-11-03,Paid,Education Management,2136,0.008951921142627238
2018-11-03,Paid,Entertainment,9592,0.04019982565546838
2018-11-03,Paid,Hobby,10177,0.04265154563132837
2018-11-03,Paid,Licensing Exams,32429,0.1359091061489975
2018-11-03,Paid,Parents,317,0.0013285388587138739
2018-11-03,Paid,Preschool,10288,0.04311674378059411
2018-11-03,Paid,Professional,355,0.0014877958827868303
2018-11-03,Paid,Subject Learning,44448,0.18628042647354656
2018-11-03,Paid,Teaching and Learning,719,0.003013310534433045
2018-11-03,Paid,Translating,1310,0.005490176356199289
2018-11-03,Paid,Unknown,126451,0.5299528934486689
2018-11-03,Paid,Well-being,386,0.001617716086635821
2018-11-04,Free,Cognitive Development,6966,0.028880597014925374
2018-11-04,Free,Education Management,6760,0.02802653399668325
2018-11-04,Free,Licensing Exam,11823,0.049017412935323385
2018-11-04,Free,Non-Education,50936,0.21117744610281924
2018-11-04,Free,Parents,5207,0.021587893864013268
2018-11-04,Free,Preschool,16069,0.06662106135986733
2018-11-04,Free,Professional & Career,1619,0.006712271973466004
2018-11-04,Free,Subject Learning,71578,0.2967578772802653
2018-11-04,Free,Teaching and Learning,20150,0.08354063018242122
2018-11-04,Free,Unknown,50092,0.2076782752902156
2018-11-04,Paid,Cognitive Development,158,0.0006627099804961936
2018-11-04,Paid,Education Management,1827,0.007663108445357884
2018-11-04,Paid,Entertainment,10573,0.04434704192269782
2018-11-04,Paid,Hobby,9922,0.041616509028374896
2018-11-04,Paid,Licensing Exams,30625,0.12845248830820208
2018-11-04,Paid,Parents,452,0.0018958538682549335
2018-11-04,Paid,Preschool,10806,0.04532432942558144
2018-11-04,Paid,Professional,253,0.001061174842186943
2018-11-04,Paid,Subject Learning,42343,0.17760208040601472
2018-11-04,Paid,Teaching and Learning,820,0.0034393809114359416
2018-11-04,Paid,Translating,1300,0.005452677054715517
2018-11-04,Paid,Unknown,128925,0.5407587609839984
2018-11-04,Paid,Well-being,411,0.0017238848226831366
2018-11-05,Free,Cognitive Development,6990,0.02898009950248756
2018-11-05,Free,Education Management,6265,0.0259742951907131
2018-11-05,Free,Licensing Exam,11483,0.04760779436152571
2018-11-05,Free,Non-Education,52397,0.2172346600331675
2018-11-05,Free,Parents,4710,0.0195273631840796
2018-11-05,Free,Preschool,17008,0.07051409618573798
2018-11-05,Free,Professional & Career,1492,0.006185737976782753
2018-11-05,Free,Subject Learning,70882,0.29387230514096185
2018-11-05,Free,Teaching and Learning,19596,0.08124378109452736
2018-11-05,Free,Unknown,50377,0.20885986733001657
2018-11-05,Paid,Cognitive Development,200,0.0008420272648428356
2018-11-05,Paid,Education Management,1848,0.007780331927147801
2018-11-05,Paid,Entertainment,11237,0.04730930187519472
2018-11-05,Paid,Hobby,9511,0.04004260657960105
2018-11-05,Paid,Licensing Exams,29360,0.12360960247892827
2018-11-05,Paid,Parents,474,0.0019956046176775205
2018-11-05,Paid,Preschool,10868,0.04575576157155969
2018-11-05,Paid,Professional,324,0.0013640841690453938
2018-11-05,Paid,Subject Learning,42756,0.1800085886781014
2018-11-05,Paid,Teaching and Learning,852,0.0035870361482304796
2018-11-05,Paid,Translating,1165,0.004904808817709517
2018-11-05,Paid,Unknown,128592,0.5413898502033496
2018-11-05,Paid,Well-being,335,0.0014103956686117496
2018-11-06,Free,Cognitive Development,6777,0.028097014925373136
2018-11-06,Free,Education Management,6333,0.026256218905472636
2018-11-06,Free,Licensing Exam,11120,0.046102819237147596
2018-11-06,Free,Non-Education,54260,0.22495854063018242
2018-11-06,Free,Parents,4375,0.018138474295190714
2018-11-06,Free,Preschool,17842,0.07397180762852405
2018-11-06,Free,Professional & Career,1242,0.005149253731343284
2018-11-06,Free,Subject Learning,69407,0.287757048092869
2018-11-06,Free,Teaching and Learning,19099,0.0791832504145937
2018-11-06,Free,Unknown,50745,0.21038557213930348
2018-11-06,Paid,Cognitive Development,240,0.0010060615206619885
2018-11-06,Paid,Education Management,1535,0.006434601809233968
2018-11-06,Paid,Entertainment,11151,0.04674413340375764
2018-11-06,Paid,Hobby,9349,0.03919028815278721
2018-11-06,Paid,Licensing Exams,30305,0.12703622659858985
2018-11-06,Paid,Parents,448,0.001877981505235712
2018-11-06,Paid,Preschool,10871,0.04557039496298532
2018-11-06,Paid,Professional,478,0.0020037391953184602
2018-11-06,Paid,Subject Learning,42708,0.17902864760180084
2018-11-06,Paid,Teaching and Learning,959,0.004020054159645196
2018-11-06,Paid,Translating,1463,0.006132783353035371
2018-11-06,Paid,Unknown,128687,0.5394459954559555
2018-11-06,Paid,Well-being,360,0.0015090922809929826
2018-11-07,Free,Cognitive Development,6987,0.028967661691542287
2018-11-07,Free,Education Management,6999,0.029017412935323384
2018-11-07,Free,Licensing Exam,11594,0.048067993366500826
2018-11-07,Free,Non-Education,51392,0.21306799336650084
2018-11-07,Free,Parents,4667,0.019349087893864015
2018-11-07,Free,Preschool,15865,0.06577529021558873
2018-11-07,Free,Professional & Career,1356,0.0056218905472636815
2018-11-07,Free,Subject Learning,71532,0.2965671641791045
2018-11-07,Free,Teaching and Learning,20323,0.08425787728026533
2018-11-07,Free,Unknown,50485,0.20930762852404644
2018-11-07,Paid,Cognitive Development,184,0.0007713720360867961
2018-11-07,Paid,Education Management,1573,0.0065943924606767955
2018-11-07,Paid,Entertainment,10861,0.045531911325753766
2018-11-07,Paid,Hobby,10109,0.04237934735218164
2018-11-07,Paid,Licensing Exams,31223,0.1308942884931415
2018-11-07,Paid,Parents,424,0.001777509474460878
2018-11-07,Paid,Preschool,10050,0.04213200523191468
2018-11-07,Paid,Professional,594,0.0024901901599758526
2018-11-07,Paid,Subject Learning,43288,0.1814736559680719
2018-11-07,Paid,Teaching and Learning,1015,0.004255122916457054
2018-11-07,Paid,Translating,1446,0.006061978066203844
2018-11-07,Paid,Unknown,127468,0.5343763624777811
2018-11-07,Paid,Well-being,301,0.001261864037294161
2018-11-08,Free,Cognitive Development,6795,0.028171641791044776
2018-11-08,Free,Education Management,8553,0.03546019900497512
2018-11-08,Free,Licensing Exam,12308,0.051028192371475954
2018-11-08,Free,Non-Education,47077,0.19517827529021559
2018-11-08,Free,Parents,6145,0.025476782752902157
2018-11-08,Free,Preschool,13187,0.05467247097844113
2018-11-08,Free,Professional & Career,1627,0.006745439469320066
2018-11-08,Free,Subject Learning,72379,0.3000787728026534
2018-11-08,Free,Teaching and Learning,22770,0.09440298507462687
2018-11-08,Free,Unknown,50359,0.20878524046434493
2018-11-08,Paid,Cognitive Development,135,0.0005600288725996541
2018-11-08,Paid,Education Management,1913,0.007935816542838061
2018-11-08,Paid,Entertainment,10816,0.04486868360028043
2018-11-08,Paid,Hobby,8680,0.03600778232714812
2018-11-08,Paid,Licensing Exams,35235,0.1461675357485097
2018-11-08,Paid,Parents,378,0.0015680808432790314
2018-11-08,Paid,Preschool,8879,0.03683330636898021
2018-11-08,Paid,Professional,620,0.0025719844519391517
2018-11-08,Paid,Subject Learning,44360,0.18402133917422706
2018-11-08,Paid,Teaching and Learning,1019,0.004227180897622574
2018-11-08,Paid,Translating,1530,0.006346993889462745
2018-11-08,Paid,Unknown,126924,0.5265267009321369
2018-11-08,Paid,Well-being,570,0.002364566350976317
2018-11-09,Free,Cognitive Development,6455,0.026762023217247098
2018-11-09,Free,Education Management,9127,0.037839966832504145
2018-11-09,Free,Licensing Exam,12543,0.05200248756218905
2018-11-09,Free,Non-Education,45319,0.18788971807628524
2018-11-09,Free,Parents,6484,0.026882255389718078
2018-11-09,Free,Preschool,12557,0.052060530679933666
2018-11-09,Free,Professional & Career,1828,0.0075787728026534
2018-11-09,Free,Subject Learning,73424,0.3044112769485904
2018-11-09,Free,Teaching and Learning,22983,0.09528606965174129
2018-11-09,Free,Unknown,50480,0.20928689883913765
2018-11-09,Paid,Cognitive Development,64,0.00026885898766189305
2018-11-09,Paid,Education Management,2250,0.009452073784988427
2018-11-09,Paid,Entertainment,9837,0.0413244665879694
2018-11-09,Paid,Hobby,7950,0.033397327373625774
2018-11-09,Paid,Licensing Exams,34165,0.14352448927294648
2018-11-09,Paid,Parents,377,0.0015837474741958386
2018-11-09,Paid,Preschool,7507,0.03153631906840361
2018-11-09,Paid,Professional,768,0.0032263078519427163
2018-11-09,Paid,Subject Learning,45148,0.18966321210873666
2018-11-09,Paid,Teaching and Learning,876,0.003680007393622161
2018-11-09,Paid,Translating,1464,0.0061501493427658024
2018-11-09,Paid,Unknown,126886,0.5330381485697963
2018-11-09,Paid,Well-being,751,0.003154892183345026
2018-11-10,Free,Cognitive Development,6349,0.026322553897180762
2018-11-10,Free,Education Management,9267,0.03842039800995025
2018-11-10,Free,Licensing Exam,12547,0.052019071310116086
2018-11-10,Free,Non-Education,44528,0.18461028192371476
2018-11-10,Free,Parents,6639,0.027524875621890547
2018-11-10,Free,Preschool,11659,0.04833747927031509
2018-11-10,Free,Professional & Career,1982,0.008217247097844113
2018-11-10,Free,Subject Learning,74279,0.30795605306799334
2018-11-10,Free,Teaching and Learning,22966,0.09521558872305141
2018-11-10,Free,Unknown,50984,0.21137645107794362
2018-11-10,Paid,Cognitive Development,54,0.00022673737513698717
2018-11-10,Paid,Education Management,2391,0.010039427110232153
2018-11-10,Paid,Entertainment,9659,0.0405565982675585
2018-11-10,Paid,Hobby,7873,0.03305746952691667
2018-11-10,Paid,Licensing Exams,34721,0.14578793337280244
2018-11-10,Paid,Parents,368,0.0015451732231557644
2018-11-10,Paid,Preschool,6986,0.029333098198277636
2018-11-10,Paid,Professional,667,0.002800626466969823
2018-11-10,Paid,Subject Learning,45717,0.19195838109514152
2018-11-10,Paid,Teaching and Learning,908,0.003812546974525636
2018-11-10,Paid,Translating,1465,0.0061513010106608555
2018-11-10,Paid,Unknown,126702,0.5320014611964176
2018-11-10,Paid,Well-being,650,0.0027292461822044753
2018-11-11,Free,Cognitive Development,6270,0.02599502487562189
2018-11-11,Free,Education Management,8723,0.03616500829187396
2018-11-11,Free,Licensing Exam,12335,0.051140132669983414
2018-11-11,Free,Non-Education,45391,0.1881882255389718
2018-11-11,Free,Parents,6281,0.026040630182421226
2018-11-11,Free,Preschool,13018,0.05397180762852405
2018-11-11,Free,Professional & Career,1879,0.007790215588723052
2018-11-11,Free,Subject Learning,73581,0.3050621890547264
2018-11-11,Free,Teaching and Learning,22375,0.0927653399668325
2018-11-11,Free,Unknown,51347,0.21288142620232173
2018-11-11,Paid,Cognitive Development,150,0.000633290832481909
2018-11-11,Paid,Education Management,2337,0.009866671170068142
2018-11-11,Paid,Entertainment,10103,0.04265424853709818
2018-11-11,Paid,Hobby,7704,0.03252581715627085
2018-11-11,Paid,Licensing Exams,33540,0.14160383014295486
2018-11-11,Paid,Parents,421,0.0017774362698325579
2018-11-11,Paid,Preschool,8290,0.03499987334183351
2018-11-11,Paid,Professional,784,0.0033100000844387776
2018-11-11,Paid,Subject Learning,45250,0.19104273446537587
2018-11-11,Paid,Teaching and Learning,948,0.004002398061285665
2018-11-11,Paid,Translating,1586,0.006695995068775384
2018-11-11,Paid,Unknown,125200,0.5285867481782334
2018-11-11,Paid,Well-being,545,0.002300956691350936
2018-11-12,Free,Cognitive Development,6216,0.025771144278606967
2018-11-12,Free,Education Management,7665,0.03177860696517413
2018-11-12,Free,Licensing Exam,11765,0.048776948590381425
2018-11-12,Free,Non-Education,48425,0.2007669983416252
2018-11-12,Free,Parents,5788,0.023996683250414593
2018-11-12,Free,Preschool,14991,0.06215174129353234
2018-11-12,Free,Professional & Career,1561,0.006471807628524047
2018-11-12,Free,Subject Learning,72126,0.29902985074626864
2018-11-12,Free,Teaching and Learning,20841,0.08640547263681592
2018-11-12,Free,Unknown,51822,0.21485074626865672
2018-11-12,Paid,Cognitive Development,112,0.0004703530587647353
2018-11-12,Paid,Education Management,1995,0.008378163859246847
2018-11-12,Paid,Entertainment,10172,0.04271813672995435
2018-11-12,Paid,Hobby,7582,0.031841222246019846
2018-11-12,Paid,Licensing Exams,32613,0.13696093129905634
2018-11-12,Paid,Parents,403,0.0016924310953766815
2018-11-12,Paid,Preschool,9135,0.03836317135549872
2018-11-12,Paid,Professional,706,0.0029649041025705636
2018-11-12,Paid,Subject Learning,42838,0.17990164581574758
2018-11-12,Paid,Teaching and Learning,935,0.003926608124509174
2018-11-12,Paid,Translating,1404,0.005896211558086503
2018-11-12,Paid,Unknown,129766,0.5449628127112914
2018-11-12,Paid,Well-being,458,0.001923408043877221
2018-11-13,Free,Cognitive Development,6336,0.02626865671641791
2018-11-13,Free,Education Management,6702,0.027786069651741293
2018-11-13,Free,Licensing Exam,11438,0.0474212271973466
2018-11-13,Free,Non-Education,50857,0.21084991708126036
2018-11-13,Free,Parents,4981,0.020650912106135986
2018-11-13,Free,Preschool,16121,0.06683665008291874
2018-11-13,Free,Professional & Career,1388,0.005754560530679934
2018-11-13,Free,Subject Learning,71866,0.2979519071310116
2018-11-13,Free,Teaching and Learning,19883,0.08243366500829187
2018-11-13,Free,Unknown,51628,0.2140464344941957
2018-11-13,Paid,Cognitive Development,189,0.0007930214115781126
2018-11-13,Paid,Education Management,1869,0.00784210062560578
2018-11-13,Paid,Entertainment,10295,0.04319658958834217
2018-11-13,Paid,Hobby,7800,0.03272786777941417
2018-11-13,Paid,Licensing Exams,31468,0.13203596708751347
2018-11-13,Paid,Parents,354,0.0014853416915272585
2018-11-13,Paid,Preschool,10680,0.04481200357489017
2018-11-13,Paid,Professional,789,0.0033105497023022796
2018-11-13,Paid,Subject Learning,41758,0.17521157727343295
2018-11-13,Paid,Teaching and Learning,839,0.0035203437265292938
2018-11-13,Paid,Translating,1557,0.006532985914429214
2018-11-13,Paid,Unknown,130427,0.5472561039571349
2018-11-13,Paid,Well-being,304,0.0012755476673002447
2018-11-14,Free,Cognitive Development,6324,0.026218905472636816
2018-11-14,Free,Education Management,7351,0.030476782752902155
2018-11-14,Free,Licensing Exam,12252,0.050796019900497515
2018-11-14,Free,Non-Education,48508,0.2011111111111111
2018-11-14,Free,Parents,5423,0.02248341625207297
2018-11-14,Free,Preschool,14677,0.06084991708126036
2018-11-14,Free,Professional & Career,1568,0.0065008291873963515
2018-11-14,Free,Subject Learning,72534,0.30072139303482587
2018-11-14,Free,Teaching and Learning,20971,0.08694444444444445
2018-11-14,Free,Unknown,51592,0.2138971807628524
2018-11-14,Paid,Cognitive Development,321,0.0013443055468308311
2018-11-14,Paid,Education Management,1920,0.008040706074502166
2018-11-14,Paid,Entertainment,9734,0.040764704650627134
2018-11-14,Paid,Hobby,7800,0.032665368427665056
2018-11-14,Paid,Licensing Exams,33445,0.14006323680298177
2018-11-14,Paid,Parents,273,0.001143287894968277
2018-11-14,Paid,Preschool,10435,0.04370039994136985
